Relatório de vias;;;;;;;;;;;;;;;
2019 - 20201 - 2021;;;;;;;;;;;;;;;
LATITUDE;LONGITUDE;DATA DA MONITORAÇÃO;SENTIDO GEOGRÁFICO;UF;Município;VIA MONITORADA POR CAMERAS;POSSUI COMERCIO AMBILANTE;ZONA;VITIMA FATAL;MEDIA DE VEICULOS;PASSAGEM DE VEICULOS PESADOS;POLICIAMENTO RODOVIARIO;OCORRENCIAS DIARIAS;;
-22,61302017;-42,4099718;14/09/2020;Sul;RJ;Silva Jardim;Não;2;Urbana;Não fatal;75;1;2;6;;
-22,61394464;-42,41146009;15/09/2020;Norte/Sul;RJ;Silva Jardim;Não;1;Urbana;Não fatal;250;1;3;143;;
-22,62454055;-42,42676746;16/09/2020;Norte/Sul;RJ;Silva Jardim;Não;1;Rural;Não fatal;183;1;3;284;;
-22,6247341;-42,4273655;17/09/2020;Sul;RJ;Silva Jardim;Não;3;Rural;Não fatal;107;1;2;233;;
-22,62482032;-42,42792383;18/09/2020;Sul;RJ;Silva Jardim;Não;1;Rural;Não fatal;157;0;2;295;;
-22,62541959;-42,42811927;19/09/2020;Sul;RJ;Silva Jardim;Não;2;Rural;Não fatal;55;0;1;166;;
-22,63106155;-42,43888855;20/09/2020;Norte/Sul;RJ;Silva Jardim;Não;1;Rural;Não fatal;179;0;3;141;;
-22,63426209;-42,44982529;21/09/2020;Norte/Sul;RJ;Silva Jardim;Não;3;Rural;Não fatal;147;0;2;42;;
-22,63594055;-42,45534134;22/09/2020;Norte/Sul;RJ;Silva Jardim;Não;3;Rural;Não fatal;170;0;2;141;;
-22,6365472;-42,45757222;23/09/2020;Sul;RJ;Silva Jardim;Não;1;Rural;Não fatal;159;1;2;146;;
-22,63839681;-42,46370356;24/09/2020;Norte/Sul;RJ;Silva Jardim;Não;1;Rural;Não fatal;116;1;2;229;;
-22,63920403;-42,4666214;25/09/2020;Norte/Sul;RJ;Silva Jardim;Não;2;Urbana;Não fatal;176;0;2;314;;
-22,64067595;-42,47293498;26/09/2020;Norte;RJ;Silva Jardim;Não;3;Urbana;Não fatal;143;0;1;156;;
-22,64242172;-42,47832871;27/09/2020;Norte/Sul;RJ;Silva Jardim;Não;3;Rural;Não fatal;92;0;1;218;;
-22,64236609;-42,47835204;28/09/2020;Norte/Sul;RJ;Silva Jardim;Não;1;Rural;Não fatal;84;0;3;58;;
-22,64278847;-42,47841977;29/09/2020;Norte;RJ;Silva Jardim;Não;2;Rural;Não fatal;33;1;3;260;;
-22,64234629;-42,47843586;30/09/2020;Sul;RJ;Silva Jardim;Sim;1;Rural;Não fatal;70;0;3;135;;
-22,64405251;-42,48026657;01/10/2020;Norte/Sul;RJ;Silva Jardim;Não;2;Rural;Não fatal;161;0;3;262;;
-22,64414787;-42,48056412;02/10/2020;Sul;RJ;Silva Jardim;Não;3;Rural;Não fatal;14;1;2;246;;
-22,65555573;-42,49207306;03/10/2020;Sul;RJ;Silva Jardim;Não;2;Rural;Não fatal;133;0;3;341;;
-22,664025;-42,5047416;04/10/2020;Sul;RJ;Silva Jardim;Não;3;Rural;Não fatal;14;0;3;305;;
-22,66698439;-42,50703927;05/10/2020;Sul;RJ;Silva Jardim;Não;2;Rural;Não fatal;235;1;3;57;;
-22,66500929;-42,5049324;06/10/2020;Norte/Sul;RJ;Silva Jardim;Não;2;Rural;Não fatal;193;1;1;18;;
-22,67670059;-42,51990891;07/10/2020;Norte/Sul;RJ;Silva Jardim;Não;1;Rural;Não fatal;183;0;1;331;;
-22,68197236;-42,53357386;08/10/2020;Sul;RJ;Rio Bonito;Não;1;Rural;Não fatal;185;0;3;51;;
-22,68681692;-42,54012229;09/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Rural;Não fatal;96;0;3;45;;
-22,68954836;-42,54345696;10/10/2020;Sul;RJ;Rio Bonito;Não;1;Rural;Não fatal;190;1;1;95;;
-22,6917572;-42,5463829;11/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Rural;Não fatal;188;1;3;52;;
-22,69405556;-42,55896378;12/10/2020;Sul;RJ;Rio Bonito;Não;1;Rural;Não fatal;55;1;1;25;;
-22,69436296;-42,55955519;13/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Rural;Não fatal;113;1;3;60;;
-22,69545981;-42,56419279;14/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Rural;Não fatal;208;1;3;70;;
-22,69600204;-42,56795056;15/10/2020;Sul;RJ;Rio Bonito;Não;1;Rural;Não fatal;18;0;1;129;;
-22,69710134;-42,57341087;16/10/2020;Sul;RJ;Rio Bonito;Não;3;Rural;Não fatal;59;0;2;72;;
-22,69802216;-42,57771313;17/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;100;0;2;51;;
-22,69866371;-42,58030701;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;103;1;1;18;;
-22,69928932;-42,58300018;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;250;0;3;53;;
-22,6997776;-42,58363342;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;225;0;2;127;;
-22,70196889;-42,5887816;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;183;0;2;45;;
-22,70214705;-42,5886884;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;15;0;1;113;;
-22,70284235;-42,59153858;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;223;0;1;125;;
-22,70258141;-42,59192276;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;205;0;2;119;;
-22,70395242;-42,59881306;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;59;1;2;19;;
-22,7040149;-42,59848114;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;198;1;2;34;;
-22,70391438;-42,59891767;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;179;0;1;86;;
-22,70389798;-42,59912521;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;28;1;1;55;;
-22,70381076;-42,59933878;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;139;0;3;54;;
-22,70372385;-42,60008477;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;146;0;3;100;;
-22,7037254;-42,60016959;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;169;1;3;83;;
-22,70382066;-42,60027487;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;16;1;2;36;;
-22,7037121;-42,60031778;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;18;0;3;129;;
-22,70369416;-42,60046631;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;69;1;1;14;;
-22,70378602;-42,60046866;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;73;0;3;89;;
-22,7041938;-42,6022085;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;149;1;3;89;;
-22,70414264;-42,60227244;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;140;1;2;48;;
-22,70501763;-42,6049855;18/10/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;29;1;3;91;;
-22,70593071;-42,60657883;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;91;0;2;44;;
-22,70738927;-42,60668837;18/10/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;81;1;2;96;;
-22,70753155;-42,60680337;18/10/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;74;0;1;99;;
-22,70746319;-42,60672189;18/10/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;247;1;2;60;;
-22,71159646;-42,60995228;18/10/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;85;1;3;31;;
-22,71181488;-42,61547089;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;175;1;3;57;;
-22,71225739;-42,6156285;18/10/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;123;1;2;114;;
-22,71341576;-42,61780621;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;176;0;3;31;;
-22,71349293;-42,61914591;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;166;1;2;129;;
-22,71376634;-42,62134697;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;101;1;3;118;;
-22,71412514;-42,62151461;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;144;0;3;65;;
-22,71410896;-42,62143193;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;135;0;3;93;;
-22,71432538;-42,62169537;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;244;0;3;113;;
-22,71438663;-42,62173848;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;137;1;3;87;;
-22,7144755;-42,62170639;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;17;0;2;124;;
-22,71451176;-42,62170547;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;232;1;1;118;;
-22,71628133;-42,62235213;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;111;0;1;122;;
-22,7165193;-42,6223778;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;229;0;1;88;;
-22,71764565;-42,62228394;18/10/2020;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;37;1;2;34;;
-22,71782395;-42,62198702;18/10/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;60;1;2;39;;
-22,71898122;-42,62356583;18/10/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;50;0;3;117;;
-22,71851238;-42,62373313;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;109;1;2;61;;
-22,71854145;-42,62379985;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;198;1;1;60;;
-22,71859155;-42,62387663;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;165;0;2;65;;
-22,7186401;-42,62402482;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;103;0;2;45;;
-22,71865433;-42,62414552;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;79;0;3;67;;
-22,71862309;-42,6242793;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;192;0;2;44;;
-22,71857392;-42,62439564;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;206;0;1;38;;
-22,71860515;-42,62447912;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;214;1;2;72;;
-22,71858196;-42,62455691;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;81;1;1;22;;
-22,71856279;-42,62467626;18/10/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;218;1;2;25;;
-22,71856217;-42,62481406;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;135;1;3;45;;
-22,71854237;-42,62487777;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;157;1;3;100;;
-22,71902854;-42,62551412;18/10/2020;Norte;RJ;Rio Bonito;Sim;1;Urbana;Não fatal;24;0;3;126;;
-22,71857954;-42,62526763;18/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;21;0;3;122;;
-22,71851238;-42,62633052;18/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;192;0;3;98;;
-22,7190041;-42,62693033;18/10/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;132;0;1;111;;
-22,71865845;-42,6268692;19/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;179;0;2;108;;
-22,71845733;-42,62703996;20/10/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;191;1;1;13;;
-22,71905946;-42,62837738;21/10/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;169;0;1;45;;
-22,71883525;-42,62844108;21/10/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;66;0;1;91;;
-22,71885535;-42,62864459;21/10/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;240;1;3;23;;
-22,71898215;-42,62880653;21/10/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;238;0;1;60;;
-22,71857206;-42,62969971;21/10/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;210;1;2;102;;
-22,71873505;-42,63008326;21/10/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;85;0;2;75;;
-22,71851158;-42,63034058;21/10/2020;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;11;1;2;115;;
-22,71884793;-42,63035115;21/10/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;21;0;1;55;;
-22,71834946;-42,63230896;29/10/2020;Norte/Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;232;0;1;53;;
-22,71807289;-42,63299179;30/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;132;0;3;30;;
-22,71822538;-42,63342664;31/10/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;200;0;3;63;;
-22,71775097;-42,63676029;01/11/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;73;1;3;45;;
-22,71775592;-42,6372166;02/11/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;195;1;2;100;;
-22,7181015;-42,63768387;03/11/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;224;1;1;79;;
-22,71743088;-42,63782814;04/11/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;205;1;1;70;;
-22,71658534;-42,64089692;05/11/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;241;1;3;59;;
-22,71759987;-42,63916779;06/11/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;51;0;1;114;;
-22,71770489;-42,63941064;07/11/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;45;1;3;39;;
-22,71730042;-42,63977432;08/11/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;12;1;1;44;;
-22,71592522;-42,64157105;09/11/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;148;0;2;61;;
-22,7149353;-42,64216614;10/11/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;57;1;2;41;;
-22,71337509;-42,64427567;11/11/2020;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;54;1;1;83;;
-22,71307697;-42,64396939;12/11/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;102;0;2;114;;
-22,71349356;-42,64441866;13/11/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;205;0;2;96;;
-22,71299501;-42,64404751;14/11/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;199;1;2;119;;
-22,71212223;-42,64512274;15/11/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;201;1;3;39;;
-22,70994706;-42,64963087;16/11/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;231;1;1;123;;
-22,70975655;-42,65004192;17/11/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;40;1;3;99;;
-22,70963995;-42,65044726;18/11/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;178;1;2;82;;
-22,71022415;-42,64852905;19/11/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;85;0;1;63;;
-22,71010399;-42,64882278;20/11/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;66;0;2;117;;
-22,71007347;-42,64883804;21/11/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;156;1;2;27;;
-22,70967293;-42,64873886;22/11/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;120;0;3;103;;
-22,71020037;-42,64894556;23/11/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;46;0;3;113;;
-22,70980072;-42,64897156;24/11/2020;Norte/Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;107;1;2;43;;
-22,7083592;-42,65286461;25/11/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;97;1;3;81;;
-22,70727607;-42,65365787;26/11/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;193;1;1;30;;
-22,70718157;-42,65325222;27/11/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;145;1;1;119;;
-22,7065837;-42,65596726;28/11/2020;Norte/Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;157;0;1;25;;
-22,70714308;-42,65546836;29/11/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;88;0;1;94;;
-22,70648956;-42,65576172;30/11/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;116;1;3;103;;
-22,70708084;-42,66069031;01/12/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;205;0;1;36;;
-22,70729385;-42,66116863;02/12/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;132;1;3;120;;
-22,70733453;-42,66124383;03/12/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;109;1;2;98;;
-22,70750804;-42,66164582;04/12/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;36;0;3;82;;
-22,70780774;-42,66168237;05/12/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;162;1;3;72;;
-22,70798302;-42,6627121;06/12/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;134;1;1;31;;
-22,70811844;-42,66265869;07/12/2020;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;11;1;3;130;;
-22,7086;-42,6632;08/12/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;198;0;3;25;;
-22,70943227;-42,6647038;09/12/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;15;0;2;129;;
-22,70933151;-42,66524124;10/12/2020;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;194;1;3;28;;
-22,70968263;-42,66634405;11/12/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;76;1;3;98;;
-22,7105732;-42,66830444;12/12/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;234;1;2;20;;
-22,7112479;-42,66859073;13/12/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;25;0;3;49;;
-22,70759;-42,66060412;14/12/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;41;0;3;13;;
-22,71189058;-42,67010216;15/12/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;36;1;1;49;;
-22,71180398;-42,67014775;16/12/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;41;1;3;52;;
-22,71138584;-42,67046191;17/12/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;183;0;2;123;;
-22,71224718;-42,6725718;18/12/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;168;1;1;91;;
-22,71369362;-42,67531967;19/12/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;165;0;1;68;;
-22,71370077;-42,67582532;20/12/2020;Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;250;0;2;62;;
-22,71503528;-42,67897284;21/12/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;87;1;2;15;;
-22,71511885;-42,67899668;22/12/2020;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;224;1;3;18;;
-22,71531039;-42,6789991;23/12/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;212;0;1;112;;
-22,71604919;-42,68018341;24/12/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;69;1;2;98;;
-22,7159729;-42,68050385;25/12/2020;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;36;1;1;46;;
-22,71581841;-42,68089294;26/12/2020;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;18;1;1;123;;
-22,71654129;-42,68154526;27/12/2020;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;211;0;1;111;;
-22,71619165;-42,68189918;28/12/2020;Norte/Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;161;0;2;41;;
-22,71693039;-42,68255615;29/12/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;130;1;2;38;;
-22,7171669;-42,68252182;30/12/2020;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;235;1;2;68;;
-22,71714945;-42,68287953;31/12/2020;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;53;0;3;99;;
-22,71693729;-42,68312462;01/01/2021;Norte/Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;157;0;3;105;;
-22,71736191;-42,68309277;02/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;64;1;3;39;;
-22,71729882;-42,68326074;03/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;220;1;3;78;;
-22,71740659;-42,68341353;04/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;81;1;2;64;;
-22,71699524;-42,68374252;05/01/2021;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;161;0;2;129;;
-22,71726799;-42,68366623;06/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;162;1;3;127;;
-22,71832867;-42,68584136;07/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;131;1;3;114;;
-22,71823311;-42,68593216;08/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;171;1;3;78;;
-22,7179451;-42,68606186;09/01/2021;Sul;RJ;Rio Bonito;Sim;2;Urbana;Não fatal;223;0;1;49;;
-22,71842887;-42,68611226;10/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;73;1;1;103;;
-22,71855927;-42,68641281;11/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;233;0;2;75;;
-22,71866417;-42,68664932;12/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;53;0;2;114;;
-22,7189064;-42,6869545;13/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;250;1;3;57;;
-22,71892122;-42,6872351;14/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;241;1;1;44;;
-22,71916887;-42,68760662;15/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;10;1;2;70;;
-22,7189579;-42,68767929;16/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;116;0;1;122;;
-22,71919461;-42,68785872;17/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;21;1;3;56;;
-22,71970749;-42,68870544;18/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;171;0;1;14;;
-22,71991488;-42,68945698;18/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;223;1;2;100;;
-22,72014059;-42,68986276;18/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;72;1;3;80;;
-22,72018122;-42,68992663;18/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;97;0;3;107;;
-22,72011651;-42,69011613;18/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;86;0;2;28;;
-22,7202664;-42,69007384;18/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;90;1;1;79;;
-22,72014237;-42,69040299;18/01/2021;Norte/Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;217;0;1;19;;
-22,72039541;-42,69025506;18/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;79;1;1;15;;
-22,72048122;-42,69036818;18/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;27;1;3;92;;
-22,7202301;-42,69078827;18/01/2021;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;149;1;1;39;;
-22,72048886;-42,69060764;18/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;71;1;2;23;;
-22,72061537;-42,69056121;18/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;103;1;2;17;;
-22,72079571;-42,69081904;18/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;194;1;3;53;;
-22,72049598;-42,69108608;18/01/2021;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;145;1;2;59;;
-22,72045577;-42,69124165;18/01/2021;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;207;1;3;37;;
-22,72040041;-42,6912963;18/01/2021;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;29;1;3;109;;
-22,72088317;-42,69095667;18/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;151;0;3;55;;
-22,72113922;-42,69131637;18/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;182;0;2;87;;
-22,72124964;-42,69144583;18/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;240;1;1;114;;
-22,72135267;-42,69153766;18/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;67;0;3;107;;
-22,72130685;-42,69234471;18/01/2021;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;211;1;3;60;;
-22,72150013;-42,69255761;18/01/2021;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;143;0;3;60;;
-22,72150972;-42,69250363;18/01/2021;Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;169;1;2;53;;
-22,72205308;-42,69279465;18/01/2021;Sul;RJ;Rio Bonito;Não;1;Urbana;Não fatal;203;1;1;33;;
-22,72236061;-42,69284821;18/01/2021;Norte/Sul;RJ;Rio Bonito;Não;3;Urbana;Não fatal;75;1;1;84;;
-22,72413899;-42,69342698;18/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;224;0;3;63;;
-22,72435763;-42,6934766;19/01/2021;Norte;RJ;Rio Bonito;Não;1;Urbana;Não fatal;148;1;1;79;;
-22,72449493;-42,6938324;20/01/2021;Norte/Sul;RJ;Rio Bonito;Não;2;Urbana;Não fatal;85;0;1;39;;
-22,72497428;-42,69368246;21/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;83;1;1;73;;
-22,72605896;-42,69409561;22/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;185;0;1;56;;
-22,72607241;-42,6942179;23/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;180;1;1;84;;
-22,7263813;-42,69438934;24/01/2021;Norte;RJ;Rio Bonito;Não;3;Urbana;Não fatal;161;0;1;15;;
-22,72705841;-42,69478989;25/01/2021;Norte;RJ;Rio Bonito;Não;2;Urbana;Não fatal;211;0;3;91;;
